Feedback_ID,Feedback_Text
Z07751,Kite has serious the app logging me out automatically.
Z07675,Very unhappy with the platform today. It's becoming very unreliable. because of fund withdrawal processing time.
Z08494,Please fix the occasional chart freezes!
Z00604,The minimalist and user-friendly design of Kite is perfect for focused trading. Highly recommended!
Z03566,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z04356,"Best trading platform in India, hands down."
Z03089,"Best trading platform in India, hands down."
Z01102,Zerodha's the kite connect api is minimalist. makes trading a breeze.
Z04116,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z02984,Love the top-notch UI of Kite!
Z06897,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding login issues during peak hours remains unsolved.
Z03358,The minimalist and reliable design of Kite is perfect for focused trading. Highly recommended!
Z06827,I am tired of facing problems with Console reports. It needs to be addressed immediately.
Z01397,The minimalist and clean design of Kite is perfect for focused trading. Highly recommended!
Z01810,"I'm really impressed with the the tradingview charts. Keep up the great work, Zerodha team!"
Z01228,Kite is so excellent. The the kite connect api is a key reason I use Zerodha.
Z00007,Zerodha's the overall stability is reliable. is the best in the market.
Z00665,Kite is so excellent. The the gtt order feature is a key reason I use Zerodha.
Z04203,Love the user-friendly UI of Kite!
Z01642,"Best trading platform in India, hands down."
Z08969,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding the app logging me out automatically remains unsolved.
Z00826,Kite is so efficient. The the search function has significantly improved my trading discipline.
Z01118,Zerodha's order execution speed is user-friendly. is a key reason I use Zerodha.
Z07001,My ticket has been open for over a week with no resolution. My issue regarding login issues during peak hours remains unsolved.
Z05087,"The UI is clean, but the app is useless if I can't log in."
Z07977,Kite has serious the lack of a specific indicator.
Z00666,Kite is so top-notch. The the overall stability has significantly improved my trading discipline.
Z01408,Love the minimalist UI of Kite!
Z09780,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of the lack of a specific indicator.
Z01287,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z07863,Why does Kite always have login issues during peak hours during market open? This is unacceptable.
Z01519,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z01780,Zerodha's order execution speed is excellent. makes trading a breeze.
Z00210,Zerodha's the minimalist design is efficient. is a key reason I use Zerodha.
Z02025,"I'm really impressed with the the gtt order feature. Keep up the great work, Zerodha team!"
Z04549,Zerodha's the gtt order feature is reliable. has significantly improved my trading discipline.
Z01199,Kite is so reliable. The the overall stability makes trading a breeze.
Z01119,"Best trading platform in India, hands down."
Z09228,Very unhappy with the platform today. This is frustrating for a frequent trader. because of the lack of a specific indicator.
Z06769,Why does Kite always have login issues during peak hours during market open? This is unacceptable.
Z06443,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z02042,Love the clean UI of Kite!
Z04294,Zerodha's the kite connect api is user-friendly. has significantly improved my trading discipline.
Z09286,"The UI is clean, but the app is useless if I can't log in."
Z07844,Getting a response from customer support takes forever. My issue regarding the app logging me out automatically remains unsolved.
Z02317,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z09491,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z01028,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z02541,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z02678,Zerodha's the kite connect api is clean. is the best in the market.
Z03713,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
Z07225,I am tired of facing problems with Console reports. It needs to be addressed immediately.
Z08897,"The UI is clean, but the app is useless if I can't log in."
Z03632,The search function is fantastic.
Z02857,Zerodha's the tradingview charts is user-friendly. works perfectly every time.
Z05351,I am tired of facing the app logging me out automatically. It's becoming very unreliable.
Z04587,Kite's user interface is fantastic.
Z03695,Kite is so minimalist. The order execution speed is a key reason I use Zerodha.
Z04064,The minimalist and clean design of Kite is perfect for focused trading. Highly recommended!
Z01679,The minimalist and top-notch design of Kite is perfect for focused trading. Highly recommended!
Z04065,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z08841,Kite has serious the app logging me out automatically.
Z02492,"Best trading platform in India, hands down."
Z05080,I am tired of facing occasional chart freezes. This is frustrating for a frequent trader.
Z02862,"I'm really impressed with the the tradingview charts. Keep up the great work, Zerodha team!"
Z09097,Very unhappy with the platform today. I missed out on a key trade. because of customer support delays.
Z04801,Order execution speed is fantastic.
Z01802,Love the incredibly smooth UI of Kite!
Z00711,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z01607,Love the reliable UI of Kite!
Z06799,I am tired of facing the lack of a specific indicator. It needs to be addressed immediately.
Z07369,"The UI is clean, but the app is useless if I can't log in."
Z05937,Kite has serious delayed market data.
Z03613,The minimalist and user-friendly design of Kite is perfect for focused trading. Highly recommended!
Z06317,"The UI is clean, but the app is useless if I can't log in."
Z03261,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z01839,Kite is so reliable. The the console dashboard has significantly improved my trading discipline.
Z06617,"The UI is clean, but the app is useless if I can't log in."
Z01307,Love the clean UI of Kite!
Z02273,Kite is so blazing fast. The the overall stability is a key reason I use Zerodha.
Z08585,"The UI is clean, but the app is useless if I can't log in."
Z03657,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z00154,Love the user-friendly UI of Kite!
Z06077,"The UI is clean, but the app is useless if I can't log in."
Z07963,Please fix the the app logging me out automatically!
Z06489,"The recent update seems to have caused more problems, especially the app logging me out automatically."
Z06892,Very unhappy with the platform today. It needs to be addressed immediately. because of problems with Console reports.
Z03313,Kite is so reliable. The the minimalist design makes trading a breeze.
Z01778,"Best trading platform in India, hands down."
Z06739,"The recent update seems to have caused more problems, especially fund withdrawal processing time."
Z01027,Love the efficient UI of Kite!
Z01056,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
Z07842,"The recent update seems to have caused more problems, especially fund withdrawal processing time."
Z08073,I am tired of facing customer support delays. This is frustrating for a frequent trader.
Z09406,"The UI is clean, but the app is useless if I can't log in."
Z08097,My ticket has been open for over a week with no resolution. My issue regarding occasional chart freezes remains unsolved.
Z08340,"The UI is clean, but the app is useless if I can't log in."
Z08947,I am tired of facing delayed market data. I missed out on a key trade.
Z01492,Zerodha's the kite connect api is excellent. is a key reason I use Zerodha.
Z07357,Getting a response from customer support takes forever. My issue regarding login issues during peak hours remains unsolved.
Z07937,Very unhappy with the platform today. I missed out on a key trade. because of delayed market data.
Z04895,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z07398,Very unhappy with the platform today. This is frustrating for a frequent trader. because of login issues during peak hours.
Z01154,"Best trading platform in India, hands down."
Z08523,Why does Kite always have fund withdrawal processing time during market open? This is unacceptable.
Z04098,Kite is so incredibly smooth. The the search function is a key reason I use Zerodha.
Z08779,Please fix the delayed market data!
Z00239,Order execution speed is fantastic.
Z00367,Order execution speed is fantastic.
Z08213,Kite has serious the app logging me out automatically.
Z04788,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z06476,Very unhappy with the platform today. I missed out on a key trade. because of fund withdrawal processing time.
Z08157,I am tired of facing the lack of a specific indicator. I'm thinking of moving to a different broker due to this.
Z04305,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z07167,Kite has serious fund withdrawal processing time.
Z09743,Why does Kite always have login issues during peak hours during market open? This is unacceptable.
Z01869,"Best trading platform in India, hands down."
Z00241,"Best trading platform in India, hands down."
Z05592,Kite has serious the app logging me out automatically.
Z01255,Love the blazing fast UI of Kite!
Z02010,Zerodha's the gtt order feature is efficient. is a key reason I use Zerodha.
Z07686,"The recent update seems to have caused more problems, especially problems with Console reports."
Z08209,Please fix the fund withdrawal processing time!
Z01413,Zerodha's the overall stability is minimalist. is a key reason I use Zerodha.
Z01998,Zerodha's the tradingview charts is clean. makes trading a breeze.
Z06543,Why does Kite always have occasional chart freezes during market open? This is unacceptable.
Z05631,"The UI is clean, but the app is useless if I can't log in."
Z04592,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z07987,Why does Kite always have customer support delays during market open? This is unacceptable.
Z08124,"The UI is clean, but the app is useless if I can't log in."
Z03551,Kite is so excellent. The the minimalist design is the best in the market.
Z05345,"The recent update seems to have caused more problems, especially the lack of a specific indicator."
Z05998,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z04164,The minimalist and top-notch design of Kite is perfect for focused trading. Highly recommended!
Z08175,Please fix the customer support delays!
Z05196,Please fix the customer support delays!
Z07456,Very unhappy with the platform today. This is frustrating for a frequent trader. because of GTT order trigger failures.
Z00861,The Console dashboard is fantastic.
Z08950,Why does Kite always have customer support delays during market open? This is unacceptable.
Z08064,Kite has serious customer support delays.
Z03459,The overall stability is fantastic.
Z06141,Getting a response from customer support takes forever. My issue regarding GTT order trigger failures remains unsolved.
Z09371,The phone support line is always busy. My issue regarding delayed market data remains unsolved.
Z09369,I am tired of facing fund withdrawal processing time. I missed out on a key trade.
Z02738,Zerodha's the overall stability is top-notch. is a key reason I use Zerodha.
Z05366,"The recent update seems to have caused more problems, especially customer support delays."
Z09573,I am tired of facing login issues during peak hours. It's becoming very unreliable.
Z09290,Please fix the problems with Console reports!
Z08320,"The UI is clean, but the app is useless if I can't log in."
Z04298,Zerodha's the tradingview charts is incredibly smooth. makes trading a breeze.
Z00653,Love the blazing fast UI of Kite!
Z00263,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z08995,Why does Kite always have problems with Console reports during market open? This is unacceptable.
Z04494,The overall stability is fantastic.
Z08336,Please fix the the app logging me out automatically!
Z07327,Why does Kite always have occasional chart freezes during market open? This is unacceptable.
Z05172,Why does Kite always have login issues during peak hours during market open? This is unacceptable.
Z04122,Love the incredibly smooth UI of Kite!
Z06984,Why does Kite always have login issues during peak hours during market open? This is unacceptable.
Z08473,Kite has serious customer support delays.
Z03813,Kite is so user-friendly. The order execution speed has significantly improved my trading discipline.
Z08152,I am tired of facing the app logging me out automatically. It's becoming very unreliable.
Z09170,Please fix the problems with Console reports!
Z09525,Why does Kite always have login issues during peak hours during market open? This is unacceptable.
Z07873,"The recent update seems to have caused more problems, especially GTT order trigger failures."
Z03944,Zerodha's the overall stability is incredibly smooth. has significantly improved my trading discipline.
Z08805,The phone support line is always busy. My issue regarding login issues during peak hours remains unsolved.
Z01281,Love the minimalist UI of Kite!
Z05691,"The UI is clean, but the app is useless if I can't log in."
Z09217,Why does Kite always have customer support delays during market open? This is unacceptable.
Z04910,The Console dashboard is fantastic.
Z00071,Kite is so excellent. The the search function is the best in the market.
Z04817,Order execution speed is fantastic.
Z03936,Love the reliable UI of Kite!
Z08687,My ticket has been open for over a week with no resolution. My issue regarding login issues during peak hours remains unsolved.
Z03084,The minimalist and clean design of Kite is perfect for focused trading. Highly recommended!
Z05481,I am tired of facing delayed market data. This is frustrating for a frequent trader.
Z01422,Zerodha's the minimalist design is blazing fast. is a key reason I use Zerodha.
Z09605,"The UI is clean, but the app is useless if I can't log in."
Z03238,The minimalist and excellent design of Kite is perfect for focused trading. Highly recommended!
Z02994,"I'm really impressed with the the tradingview charts. Keep up the great work, Zerodha team!"
Z04606,"Best trading platform in India, hands down."
Z03914,The minimalist and user-friendly design of Kite is perfect for focused trading. Highly recommended!
Z01360,"I'm really impressed with the the console dashboard. Keep up the great work, Zerodha team!"
Z04071,Kite is so user-friendly. The the gtt order feature works perfectly every time.
Z04267,Kite is so top-notch. The order execution speed works perfectly every time.
Z07464,"The recent update seems to have caused more problems, especially occasional chart freezes."
Z06148,Very unhappy with the platform today. It needs to be addressed immediately. because of customer support delays.
Z07819,"The recent update seems to have caused more problems, especially login issues during peak hours."
Z05787,Please fix the the lack of a specific indicator!
Z06776,The phone support line is always busy. My issue regarding fund withdrawal processing time remains unsolved.
Z03077,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z00964,Love the minimalist UI of Kite!
Z05550,"The UI is clean, but the app is useless if I can't log in."
Z04129,The Kite Connect API is fantastic.
Z00300,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z00970,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
Z06346,"The UI is clean, but the app is useless if I can't log in."
Z00755,Kite is so efficient. The the console dashboard is a key reason I use Zerodha.
Z09020,"The UI is clean, but the app is useless if I can't log in."
Z08315,"The recent update seems to have caused more problems, especially the lack of a specific indicator."
Z02336,Kite is so user-friendly. The the minimalist design is a key reason I use Zerodha.
Z08556,Please fix the delayed market data!
Z06299,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of the app logging me out automatically.
Z02067,"I'm really impressed with the the console dashboard. Keep up the great work, Zerodha team!"
Z04402,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z00527,"Best trading platform in India, hands down."
Z00117,Kite is so incredibly smooth. The the gtt order feature works perfectly every time.
Z05434,My ticket has been open for over a week with no resolution. My issue regarding GTT order trigger failures remains unsolved.
Z02759,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z00847,The GTT order feature is fantastic.
Z08437,Please fix the delayed market data!
Z03887,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z01601,Kite is so efficient. The the search function makes trading a breeze.
Z01115,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z02803,The Kite Connect API is fantastic.
Z03769,"I'm really impressed with the the tradingview charts. Keep up the great work, Zerodha team!"
Z09821,Please fix the the lack of a specific indicator!
Z07296,I am tired of facing login issues during peak hours. This is frustrating for a frequent trader.
Z08653,I am tired of facing delayed market data. This is frustrating for a frequent trader.
Z07828,Please fix the occasional chart freezes!
Z01911,The minimalist and clean design of Kite is perfect for focused trading. Highly recommended!
Z05309,Kite has serious customer support delays.
Z09096,"The UI is clean, but the app is useless if I can't log in."
Z00440,Love the incredibly smooth UI of Kite!
Z09902,Very unhappy with the platform today. This is frustrating for a frequent trader. because of GTT order trigger failures.
Z01080,"Best trading platform in India, hands down."
Z02428,The search function is fantastic.
Z08228,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z07276,"The UI is clean, but the app is useless if I can't log in."
Z03508,The overall stability is fantastic.
Z04320,"Best trading platform in India, hands down."
Z02624,"Best trading platform in India, hands down."
Z04443,Kite's user interface is fantastic.
Z04514,The TradingView charts is fantastic.
Z08652,Getting a response from customer support takes forever. My issue regarding the lack of a specific indicator remains unsolved.
Z09985,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of the app logging me out automatically.
Z08163,"The UI is clean, but the app is useless if I can't log in."
Z03052,Zerodha's the gtt order feature is reliable. works perfectly every time.
Z03381,Kite is so clean. The the overall stability is a key reason I use Zerodha.
Z03392,"Best trading platform in India, hands down."
Z03576,Love the excellent UI of Kite!
Z05347,Getting a response from customer support takes forever. My issue regarding the lack of a specific indicator remains unsolved.
Z04022,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
Z03122,Zerodha's the tradingview charts is efficient. works perfectly every time.
Z01690,The minimalist and top-notch design of Kite is perfect for focused trading. Highly recommended!
Z08255,I am tired of facing login issues during peak hours. It needs to be addressed immediately.
Z05051,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z04577,Kite is so blazing fast. The order execution speed makes trading a breeze.
Z06735,"The UI is clean, but the app is useless if I can't log in."
Z02161,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z06725,"The recent update seems to have caused more problems, especially customer support delays."
Z02939,The Kite Connect API is fantastic.
Z09391,I am tired of facing problems with Console reports. It's becoming very unreliable.
Z01266,The minimalist and minimalist design of Kite is perfect for focused trading. Highly recommended!
Z00289,The overall stability is fantastic.
Z02808,"Best trading platform in India, hands down."
Z01823,The minimalist and excellent design of Kite is perfect for focused trading. Highly recommended!
Z02493,"Best trading platform in India, hands down."
Z02048,"Best trading platform in India, hands down."
Z00788,The Kite Connect API is fantastic.
Z03719,The overall stability is fantastic.
Z04862,"I'm really impressed with the the gtt order feature. Keep up the great work, Zerodha team!"
Z07766,I am tired of facing fund withdrawal processing time. This is frustrating for a frequent trader.
Z00147,Love the minimalist UI of Kite!
Z05961,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z07399,Very unhappy with the platform today. It needs to be addressed immediately. because of the app logging me out automatically.
Z03038,"Best trading platform in India, hands down."
Z02209,"I'm really impressed with the the gtt order feature. Keep up the great work, Zerodha team!"
Z09559,Getting a response from customer support takes forever. My issue regarding login issues during peak hours remains unsolved.
Z06452,Getting a response from customer support takes forever. My issue regarding occasional chart freezes remains unsolved.
Z06860,"The UI is clean, but the app is useless if I can't log in."
Z08358,Very unhappy with the platform today. This is frustrating for a frequent trader. because of login issues during peak hours.
Z04234,The minimalist and reliable design of Kite is perfect for focused trading. Highly recommended!
Z01298,The minimalist and blazing fast design of Kite is perfect for focused trading. Highly recommended!
Z03338,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z09439,I am tired of facing GTT order trigger failures. I'm thinking of moving to a different broker due to this.
Z02194,Love the incredibly smooth UI of Kite!
Z01040,Zerodha's the console dashboard is efficient. is a key reason I use Zerodha.
Z05640,My ticket has been open for over a week with no resolution. My issue regarding the app logging me out automatically remains unsolved.
Z08131,Very unhappy with the platform today. It needs to be addressed immediately. because of GTT order trigger failures.
Z07677,I am tired of facing occasional chart freezes. It needs to be addressed immediately.
Z03200,Zerodha's the overall stability is efficient. is the best in the market.
Z03960,The Console dashboard is fantastic.
Z00337,"I'm really impressed with the the console dashboard. Keep up the great work, Zerodha team!"
Z03890,"I'm really impressed with the the search function. Keep up the great work, Zerodha team!"
Z09021,Please fix the the app logging me out automatically!
Z08924,Kite has serious delayed market data.
Z07615,"The recent update seems to have caused more problems, especially delayed market data."
Z03244,Love the incredibly smooth UI of Kite!
Z00783,"Best trading platform in India, hands down."
Z03857,Zerodha's the tradingview charts is reliable. is a key reason I use Zerodha.
Z07329,Very unhappy with the platform today. It's becoming very unreliable. because of the lack of a specific indicator.
Z01935,"Best trading platform in India, hands down."
Z01533,The Kite Connect API is fantastic.
Z04090,"Best trading platform in India, hands down."
Z08048,"The recent update seems to have caused more problems, especially login issues during peak hours."
Z09158,Why does Kite always have problems with Console reports during market open? This is unacceptable.
Z05393,Very unhappy with the platform today. It needs to be addressed immediately. because of delayed market data.
Z04559,Zerodha's the tradingview charts is efficient. has significantly improved my trading discipline.
Z07163,"The UI is clean, but the app is useless if I can't log in."
Z04849,Love the excellent UI of Kite!
Z09428,"The UI is clean, but the app is useless if I can't log in."
Z04101,The Console dashboard is fantastic.
Z07814,"The UI is clean, but the app is useless if I can't log in."
Z05570,Kite has serious the app logging me out automatically.
Z09690,I am tired of facing the lack of a specific indicator. I missed out on a key trade.
Z08970,Please fix the occasional chart freezes!
Z01331,The minimalist and blazing fast design of Kite is perfect for focused trading. Highly recommended!
Z02979,The minimalist and efficient design of Kite is perfect for focused trading. Highly recommended!
Z00374,Love the blazing fast UI of Kite!
Z00925,"Best trading platform in India, hands down."
Z04437,Kite is so top-notch. The the gtt order feature works perfectly every time.
Z00626,The Kite Connect API is fantastic.
Z05601,"The UI is clean, but the app is useless if I can't log in."
Z06447,Getting a response from customer support takes forever. My issue regarding fund withdrawal processing time remains unsolved.
Z02251,"Best trading platform in India, hands down."
Z01619,Zerodha's the minimalist design is blazing fast. is a key reason I use Zerodha.
Z05599,Please fix the GTT order trigger failures!
Z00190,"Best trading platform in India, hands down."
Z04498,Zerodha's kite's user interface is excellent. makes trading a breeze.
Z09586,"The recent update seems to have caused more problems, especially GTT order trigger failures."
Z00630,Kite is so incredibly smooth. The the tradingview charts has significantly improved my trading discipline.
Z09200,"The recent update seems to have caused more problems, especially the lack of a specific indicator."
Z04516,"Best trading platform in India, hands down."
Z02989,Love the excellent UI of Kite!
Z04741,"Best trading platform in India, hands down."
Z05324,Getting a response from customer support takes forever. My issue regarding the app logging me out automatically remains unsolved.
Z01952,The minimalist and top-notch design of Kite is perfect for focused trading. Highly recommended!
Z06320,Very unhappy with the platform today. It needs to be addressed immediately. because of occasional chart freezes.
Z00526,Love the top-notch UI of Kite!
Z05136,Why does Kite always have fund withdrawal processing time during market open? This is unacceptable.
Z06852,"The recent update seems to have caused more problems, especially the app logging me out automatically."
Z04690,Kite is so efficient. The the gtt order feature makes trading a breeze.
Z05854,Very unhappy with the platform today. I missed out on a key trade. because of login issues during peak hours.
Z01592,The overall stability is fantastic.
Z00793,The minimalist and user-friendly design of Kite is perfect for focused trading. Highly recommended!
Z04627,Love the clean UI of Kite!
Z07577,Kite has serious occasional chart freezes.
Z08717,Please fix the fund withdrawal processing time!
Z03368,Kite is so top-notch. The the minimalist design is a key reason I use Zerodha.
Z07224,Getting a response from customer support takes forever. My issue regarding customer support delays remains unsolved.
Z05647,I am tired of facing fund withdrawal processing time. It's becoming very unreliable.
Z01822,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z09748,Very unhappy with the platform today. I missed out on a key trade. because of delayed market data.
Z05811,Kite has serious fund withdrawal processing time.
Z01891,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z09731,"The UI is clean, but the app is useless if I can't log in."
Z03721,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
Z02044,The overall stability is fantastic.
Z07804,"The recent update seems to have caused more problems, especially problems with Console reports."
Z03380,Kite is so clean. The the kite connect api is a key reason I use Zerodha.
Z00347,"I'm really impressed with the kite's user interface. Keep up the great work, Zerodha team!"
Z06388,Kite has serious the lack of a specific indicator.
Z03942,The overall stability is fantastic.
Z06607,Very unhappy with the platform today. This is frustrating for a frequent trader. because of login issues during peak hours.
Z08438,I am tired of facing fund withdrawal processing time. I missed out on a key trade.
Z02245,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z09067,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z06865,Kite has serious fund withdrawal processing time.
Z08275,The phone support line is always busy. My issue regarding delayed market data remains unsolved.
Z02222,Zerodha's the tradingview charts is incredibly smooth. makes trading a breeze.
Z03131,Kite's user interface is fantastic.
Z03266,Love the excellent UI of Kite!
Z00018,"Best trading platform in India, hands down."
Z04661,Kite is so clean. The the kite connect api is a key reason I use Zerodha.
Z02266,Love the minimalist UI of Kite!
Z06420,Kite has serious GTT order trigger failures.
Z07239,Why does Kite always have problems with Console reports during market open? This is unacceptable.
Z02445,Love the incredibly smooth UI of Kite!
Z08197,"The recent update seems to have caused more problems, especially fund withdrawal processing time."
Z04694,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z03798,Zerodha's order execution speed is user-friendly. makes trading a breeze.
Z07712,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z01254,Zerodha's kite's user interface is clean. is the best in the market.
Z03801,Zerodha's the search function is user-friendly. works perfectly every time.
Z08040,"The UI is clean, but the app is useless if I can't log in."
Z03724,Kite's user interface is fantastic.
Z08027,"The recent update seems to have caused more problems, especially the lack of a specific indicator."
Z04419,The Kite Connect API is fantastic.
Z07355,Please fix the problems with Console reports!
Z03351,Love the blazing fast UI of Kite!
Z03952,"I'm really impressed with the the tradingview charts. Keep up the great work, Zerodha team!"
Z06132,Please fix the customer support delays!
Z06868,Please fix the problems with Console reports!
Z01150,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z01210,Love the incredibly smooth UI of Kite!
Z02402,Zerodha's the tradingview charts is minimalist. makes trading a breeze.
Z09246,Very unhappy with the platform today. I missed out on a key trade. because of problems with Console reports.
Z05175,Kite has serious occasional chart freezes.
Z02563,The Kite Connect API is fantastic.
Z01614,Zerodha's order execution speed is incredibly smooth. has significantly improved my trading discipline.
Z05851,I am tired of facing the app logging me out automatically. It's becoming very unreliable.
Z01922,Zerodha's the minimalist design is top-notch. has significantly improved my trading discipline.
Z07036,"The UI is clean, but the app is useless if I can't log in."
Z00661,Love the reliable UI of Kite!
Z02852,Zerodha's the minimalist design is clean. is the best in the market.
Z06537,Kite has serious GTT order trigger failures.
Z05485,Kite has serious fund withdrawal processing time.
Z01511,Zerodha's the tradingview charts is top-notch. has significantly improved my trading discipline.
Z02928,Order execution speed is fantastic.
Z00317,Zerodha's the overall stability is clean. makes trading a breeze.
Z03466,Kite is so top-notch. The order execution speed makes trading a breeze.
Z01469,Love the clean UI of Kite!
Z06267,Getting a response from customer support takes forever. My issue regarding problems with Console reports remains unsolved.
Z02652,The minimalist and top-notch design of Kite is perfect for focused trading. Highly recommended!
Z09348,Please fix the fund withdrawal processing time!
Z00237,The Console dashboard is fantastic.
Z08418,Kite has serious GTT order trigger failures.
Z01770,Love the user-friendly UI of Kite!
Z03170,"I'm really impressed with the the tradingview charts. Keep up the great work, Zerodha team!"
Z04836,Zerodha's the tradingview charts is user-friendly. is the best in the market.
Z01852,"I'm really impressed with the the console dashboard. Keep up the great work, Zerodha team!"
Z05540,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of GTT order trigger failures.
Z02965,Kite's user interface is fantastic.
Z08115,I am tired of facing occasional chart freezes. I missed out on a key trade.
Z04431,The minimalist and minimalist design of Kite is perfect for focused trading. Highly recommended!
Z08267,"The recent update seems to have caused more problems, especially problems with Console reports."
Z03871,"Best trading platform in India, hands down."
Z05929,"The UI is clean, but the app is useless if I can't log in."
Z08225,"The recent update seems to have caused more problems, especially GTT order trigger failures."
Z08223,Why does Kite always have occasional chart freezes during market open? This is unacceptable.
Z00137,"Best trading platform in India, hands down."
Z06792,"The UI is clean, but the app is useless if I can't log in."
Z04182,"Best trading platform in India, hands down."
Z06097,I am tired of facing customer support delays. This is frustrating for a frequent trader.
Z05448,Kite has serious fund withdrawal processing time.
Z03271,The overall stability is fantastic.
Z04332,Love the blazing fast UI of Kite!
Z01633,Zerodha's order execution speed is reliable. is a key reason I use Zerodha.
Z08105,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding customer support delays remains unsolved.
Z04086,Zerodha's the search function is blazing fast. is the best in the market.
Z08425,"The recent update seems to have caused more problems, especially the app logging me out automatically."
Z05301,Kite has serious occasional chart freezes.
Z05614,Please fix the delayed market data!
Z04833,Love the incredibly smooth UI of Kite!
Z07219,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of occasional chart freezes.
Z02210,The overall stability is fantastic.
Z00094,Kite is so incredibly smooth. The the gtt order feature has significantly improved my trading discipline.
Z00821,Kite is so efficient. The the kite connect api is the best in the market.
Z00050,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z00150,Order execution speed is fantastic.
Z01451,Zerodha's kite's user interface is blazing fast. makes trading a breeze.
Z08939,Why does Kite always have fund withdrawal processing time during market open? This is unacceptable.
Z06481,Why does Kite always have occasional chart freezes during market open? This is unacceptable.
Z08571,Kite has serious fund withdrawal processing time.
Z05489,Please fix the delayed market data!
Z08508,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of GTT order trigger failures.
Z05597,"The recent update seems to have caused more problems, especially customer support delays."
Z02287,The TradingView charts is fantastic.
Z08111,Getting a response from customer support takes forever. My issue regarding problems with Console reports remains unsolved.
Z06296,Please fix the the lack of a specific indicator!
Z03513,The minimalist design is fantastic.
Z04005,Kite is so user-friendly. The the minimalist design works perfectly every time.
Z05203,Kite has serious customer support delays.
Z02304,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z09181,"The recent update seems to have caused more problems, especially problems with Console reports."
Z01590,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z08906,"The recent update seems to have caused more problems, especially login issues during peak hours."
Z05559,"The UI is clean, but the app is useless if I can't log in."
Z04653,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z04993,Love the excellent UI of Kite!
Z05354,Kite has serious the app logging me out automatically.
