Feedback_ID,Feedback_Text
F01418,"Finally, a trading app with a clean and very responsive interface. Highly recommended!"
F09115,Very disappointed with the performance. It needs an urgent fix. because of high latency.
F01205,"Finally, a trading app with a clean and very responsive interface. Highly recommended!"
F02921,Great app! Very very responsive.
F09558,The support team could not resolve my issue after multiple calls. My problem with login problems is still unresolved after a week.
F02787,The website's layout is fantastic.
F07445,The UI is not intuitive at all. It's hard to find basic functions and the constant a confusing UI makes it even worse.
F09181,The app has fund withdrawal issues.
F06546,I've been waiting for days to get a reply on my ticket. My problem with chart glitches is still unresolved after a week.
F09186,Very disappointed with the performance. I'm considering switching to another broker. because of slow loading times.
F00686,"Using Angel One has been a great experience. Specifically, the the ipo application process works flawlessly."
F09351,"Terrible user interface, very hard to navigate."
F04931,"Using Angel One has been a great experience. Specifically, the the stock screener works flawlessly."
F09879,Customer support is unresponsive and unhelpful. My problem with incorrect data display is still unresolved after a week.
F02881,Excellent platform for trading.
F04274,Love the new update! So much better.
F08557,I've been waiting for days to get a reply on my ticket. My problem with notification bugs is still unresolved after a week.
F06204,"Terrible user interface, very hard to navigate."
F05260,The latest update is full of bugs. The fund withdrawal issues is making the app unusable.
F06184,The latest update is full of bugs. The a confusing ui is making the app unusable.
F05847,Fix the chart glitches immediately!
F00859,Great app! Very intuitive.
F04498,Love the new update! So much better.
F00834,Excellent platform for trading.
F09885,"Terrible user interface, very hard to navigate."
F01876,"I'm really impressed with how incredibly smooth the the ipo application process is. Keep up the great work, Angel One!"
F05967,Fix the chart glitches immediately!
F03485,Love the new update! So much better.
F00772,"I'm really impressed with how excellent the order placement is. Keep up the great work, Angel One!"
F03186,Love the new update! So much better.
F05249,I'm constantly facing high latency. The app is completely unreliable.
F09541,The UI is not intuitive at all. It's hard to find basic functions and the constant high latency makes it even worse.
F01033,"I'm really impressed with how reliable the the ipo application process is. Keep up the great work, Angel One!"
F05506,The latest update is full of bugs. The chart glitches is making the app unusable.
F00794,"Using Angel One has been a great experience. Specifically, the the ipo application process is exactly what I was looking for."
F04187,"Using Angel One has been a great experience. Specifically, the the portfolio tracking feature has really improved my experience."
F02956,GTT orders is fantastic.
F05208,The support team could not resolve my issue after multiple calls. My problem with a confusing UI is still unresolved after a week.
F01106,"Using Angel One has been a great experience. Specifically, the order placement has really improved my experience."
F01739,The app's user interface is fantastic.
F06599,Very disappointed with the performance. This makes trading very difficult. because of high latency.
F01537,Love the new update! So much better.
F03376,"Using Angel One has been a great experience. Specifically, the order placement is a game-changer for me."
F04220,The watchlist feature is intuitive. is exactly what I was looking for.
F09764,The app has chart glitches.
F06187,Fix the incorrect data display immediately!
F08525,I'm constantly facing login problems. This makes trading very difficult.
F05146,I've been waiting for days to get a reply on my ticket. My problem with order execution delays is still unresolved after a week.
F01293,Excellent platform for trading.
F05033,It's impossible to get a human on the line for support. My problem with incorrect data display is still unresolved after a week.
F09952,It's impossible to get a human on the line for support. My problem with high latency is still unresolved after a week.
F04914,"Using Angel One has been a great experience. Specifically, the the stock screener has really improved my experience."
F03474,"Using Angel One has been a great experience. Specifically, the order placement is exactly what I was looking for."
F05512,Fix the a confusing UI immediately!
F03215,Great app! Very incredibly smooth.
F05514,The latest update is full of bugs. The order execution delays is making the app unusable.
F06244,I've been waiting for days to get a reply on my ticket. My problem with incorrect data display is still unresolved after a week.
F02295,Love the new update! So much better.
F01606,The charting tools is reliable. is exactly what I was looking for.
F03748,"Finally, a trading app with a clean and intuitive interface. Highly recommended!"
F05231,The app has a confusing UI.
F01198,Love the new update! So much better.
F08290,Fix the login problems immediately!
F01211,Order placement is fast. has really improved my experience.
F06787,The latest update is full of bugs. The fund withdrawal issues is making the app unusable.
F00397,The website's layout is fantastic.
F04465,Great app! Very fast.
F00723,"I'm really impressed with how seamless the the ipo application process is. Keep up the great work, Angel One!"
F05315,The app has login problems.
F04878,Great app! Very fast.
F08013,Fix the high latency immediately!
F06373,Fix the frequent crashes immediately!
F02103,Excellent platform for trading.
F01605,The charting tools is user-friendly. is exactly what I was looking for.
F05700,The app has login problems.
F06150,"Terrible user interface, very hard to navigate."
F02122,Great app! Very seamless.
F02220,"Finally, a trading app with a clean and fast interface. Highly recommended!"
F06609,I'm constantly facing fund withdrawal issues. It's extremely frustrating.
F02743,GTT orders is intuitive. works flawlessly.
F07900,Very disappointed with the performance. It's extremely frustrating. because of incorrect data display.
F04495,Love the new update! So much better.
F00895,Great app! Very seamless.
F08117,The latest update is full of bugs. The a confusing ui is making the app unusable.
F02269,"I'm really impressed with how user-friendly the the ipo application process is. Keep up the great work, Angel One!"
F00163,The portfolio tracking feature is fantastic.
F01225,"Finally, a trading app with a clean and seamless interface. Highly recommended!"
F00764,Excellent platform for trading.
F07016,The UI is not intuitive at all. It's hard to find basic functions and the constant notification bugs makes it even worse.
F09693,I'm constantly facing order execution delays. The app is completely unreliable.
F08146,Fix the high latency immediately!
F02925,"Finally, a trading app with a clean and fast interface. Highly recommended!"
F05368,The UI is not intuitive at all. It's hard to find basic functions and the constant slow loading times makes it even worse.
F09771,I'm constantly facing fund withdrawal issues. It needs an urgent fix.
F01495,Love the new update! So much better.
F02567,The app's user interface is incredibly smooth. makes trading so much easier.
F03932,The IPO application process is very responsive. has really improved my experience.
F01458,Excellent platform for trading.
F01301,"I'm really impressed with how seamless the the watchlist feature is. Keep up the great work, Angel One!"
F08452,The app has chart glitches.
F09305,The latest update is full of bugs. The high latency is making the app unusable.
F01650,"I'm really impressed with how seamless the the app's user interface is. Keep up the great work, Angel One!"
F07894,The app has frequent crashes.
F00988,"Using Angel One has been a great experience. Specifically, the the portfolio tracking feature works flawlessly."
F04599,"I'm really impressed with how fast the the stock screener is. Keep up the great work, Angel One!"
F08598,"Terrible user interface, very hard to navigate."
F07250,The latest update is full of bugs. The incorrect data display is making the app unusable.
F01686,The overall performance is fantastic.
F08904,The latest update is full of bugs. The a confusing ui is making the app unusable.
F02298,"I'm really impressed with how excellent the the watchlist feature is. Keep up the great work, Angel One!"
F04570,"I'm really impressed with how top-notch the the stock screener is. Keep up the great work, Angel One!"
F09544,The app has order execution delays.
F05379,The UI is not intuitive at all. It's hard to find basic functions and the constant frequent crashes makes it even worse.
F06317,Very disappointed with the performance. I'm considering switching to another broker. because of a confusing UI.
F03091,"Finally, a trading app with a clean and top-notch interface. Highly recommended!"
F00211,"I'm really impressed with how fast the the website's layout is. Keep up the great work, Angel One!"
F02699,Excellent platform for trading.
F09443,Very disappointed with the performance. It's extremely frustrating. because of chart glitches.
F04329,The portfolio tracking feature is excellent. is a game-changer for me.
F09891,I'm constantly facing login problems. It's extremely frustrating.
F02606,"Finally, a trading app with a clean and incredibly smooth interface. Highly recommended!"
F09871,Very disappointed with the performance. This makes trading very difficult. because of slow loading times.
F04650,Great app! Very very responsive.
F02937,The watchlist feature is fantastic.
F00109,"Using Angel One has been a great experience. Specifically, the the website's layout works flawlessly."
F02323,The charting tools is fantastic.
F06952,Customer support is unresponsive and unhelpful. My problem with a confusing UI is still unresolved after a week.
F02504,Love the new update! So much better.
F07515,The UI is not intuitive at all. It's hard to find basic functions and the constant order execution delays makes it even worse.
F01993,"I'm really impressed with how fast the the overall performance is. Keep up the great work, Angel One!"
F06080,I'm constantly facing notification bugs. I lost a trading opportunity.
F08223,I've been waiting for days to get a reply on my ticket. My problem with incorrect data display is still unresolved after a week.
F08364,The latest update is full of bugs. The frequent crashes is making the app unusable.
F05409,It's impossible to get a human on the line for support. My problem with login problems is still unresolved after a week.
F04272,The charting tools is seamless. makes trading so much easier.
F08333,Very disappointed with the performance. It's extremely frustrating. because of slow loading times.
F00088,"I'm really impressed with how very responsive the the charting tools is. Keep up the great work, Angel One!"
F09637,I've been waiting for days to get a reply on my ticket. My problem with login problems is still unresolved after a week.
F03676,The watchlist feature is fast. has really improved my experience.
F03257,Excellent platform for trading.
F04629,Great app! Very very responsive.
F08591,"Terrible user interface, very hard to navigate."
F05050,"Terrible user interface, very hard to navigate."
F00583,Great app! Very incredibly smooth.
F08325,The latest update is full of bugs. The chart glitches is making the app unusable.
F04000,The charting tools is top-notch. is exactly what I was looking for.
F07932,Very disappointed with the performance. I lost a trading opportunity. because of slow loading times.
F01930,Great app! Very fast.
F02509,"I'm really impressed with how very responsive the gtt orders is. Keep up the great work, Angel One!"
F01062,Excellent platform for trading.
F05177,"Terrible user interface, very hard to navigate."
F09225,The UI is not intuitive at all. It's hard to find basic functions and the constant order execution delays makes it even worse.
F09924,Fix the login problems immediately!
F03596,Great app! Very top-notch.
F06086,The latest update is full of bugs. The incorrect data display is making the app unusable.
F08792,Very disappointed with the performance. I'm considering switching to another broker. because of notification bugs.
F04499,Love the new update! So much better.
F07139,Customer support is unresponsive and unhelpful. My problem with order execution delays is still unresolved after a week.
F01449,"Finally, a trading app with a clean and top-notch interface. Highly recommended!"
F00757,The charting tools is fantastic.
F08767,"Terrible user interface, very hard to navigate."
F00698,Love the new update! So much better.
F00251,Excellent platform for trading.
F06077,I'm constantly facing frequent crashes. This makes trading very difficult.
F08225,The UI is not intuitive at all. It's hard to find basic functions and the constant fund withdrawal issues makes it even worse.
F01330,"Using Angel One has been a great experience. Specifically, the the charting tools makes trading so much easier."
F04694,"Finally, a trading app with a clean and incredibly smooth interface. Highly recommended!"
F04992,"Finally, a trading app with a clean and reliable interface. Highly recommended!"
F00407,The IPO application process is fantastic.
F02166,Excellent platform for trading.
F07706,It's impossible to get a human on the line for support. My problem with notification bugs is still unresolved after a week.
F07790,The app has notification bugs.
F04602,Love the new update! So much better.
F03295,"Finally, a trading app with a clean and intuitive interface. Highly recommended!"
F02757,The watchlist feature is fantastic.
F07224,The app has fund withdrawal issues.
F00075,Excellent platform for trading.
F08011,Fix the order execution delays immediately!
F07945,The UI is not intuitive at all. It's hard to find basic functions and the constant login problems makes it even worse.
F02360,"Using Angel One has been a great experience. Specifically, the order placement has really improved my experience."
F00763,"I'm really impressed with how reliable the the stock screener is. Keep up the great work, Angel One!"
F02175,"Using Angel One has been a great experience. Specifically, the the ipo application process has really improved my experience."
F06769,I'm constantly facing a confusing UI. I lost a trading opportunity.
F08765,The app has a confusing UI.
F07271,The UI is not intuitive at all. It's hard to find basic functions and the constant a confusing UI makes it even worse.
F05562,Fix the slow loading times immediately!
F09709,I'm constantly facing fund withdrawal issues. This makes trading very difficult.
F05675,I've been waiting for days to get a reply on my ticket. My problem with login problems is still unresolved after a week.
F03390,"Using Angel One has been a great experience. Specifically, the the charting tools works flawlessly."
F09976,The UI is not intuitive at all. It's hard to find basic functions and the constant high latency makes it even worse.
F07342,It's impossible to get a human on the line for support. My problem with chart glitches is still unresolved after a week.
F05310,The app has login problems.
F09158,The UI is not intuitive at all. It's hard to find basic functions and the constant order execution delays makes it even worse.
F04012,GTT orders is intuitive. makes trading so much easier.
F03386,GTT orders is top-notch. is exactly what I was looking for.
F02838,Love the new update! So much better.
F01661,Love the new update! So much better.
F01029,Excellent platform for trading.
F00184,The IPO application process is fast. works flawlessly.
F08417,The latest update is full of bugs. The a confusing ui is making the app unusable.
F04396,Great app! Very intuitive.
F06918,The latest update is full of bugs. The a confusing ui is making the app unusable.
F00708,Order placement is top-notch. works flawlessly.
F06139,"Terrible user interface, very hard to navigate."
F04154,"Finally, a trading app with a clean and intuitive interface. Highly recommended!"
F04583,"I'm really impressed with how reliable the gtt orders is. Keep up the great work, Angel One!"
F01756,Great app! Very intuitive.
F03506,The stock screener is seamless. has really improved my experience.
F07877,Fix the incorrect data display immediately!
F02156,"Using Angel One has been a great experience. Specifically, the the website's layout is exactly what I was looking for."
F05066,The latest update is full of bugs. The fund withdrawal issues is making the app unusable.
F01083,Great app! Very reliable.
F00346,Love the new update! So much better.
F06890,The UI is not intuitive at all. It's hard to find basic functions and the constant high latency makes it even worse.
F02784,Love the new update! So much better.
F03394,Order placement is fantastic.
F05607,"Terrible user interface, very hard to navigate."
F02607,The charting tools is top-notch. is a game-changer for me.
F03607,Love the new update! So much better.
F01780,Excellent platform for trading.
F07092,Customer support is unresponsive and unhelpful. My problem with frequent crashes is still unresolved after a week.
F07389,Very disappointed with the performance. I'm considering switching to another broker. because of frequent crashes.
F03462,"I'm really impressed with how seamless the the app's user interface is. Keep up the great work, Angel One!"
F02058,The app's user interface is fantastic.
F02201,Love the new update! So much better.
F03412,"Using Angel One has been a great experience. Specifically, the order placement has really improved my experience."
F00319,The charting tools is fast. makes trading so much easier.
F01441,Love the new update! So much better.
F09947,"Terrible user interface, very hard to navigate."
F07557,I've been waiting for days to get a reply on my ticket. My problem with frequent crashes is still unresolved after a week.
F05034,Customer support is unresponsive and unhelpful. My problem with notification bugs is still unresolved after a week.
F04078,Love the new update! So much better.
F07135,The UI is not intuitive at all. It's hard to find basic functions and the constant order execution delays makes it even worse.
F05437,I'm constantly facing incorrect data display. It's extremely frustrating.
F06263,Fix the notification bugs immediately!
F00759,"Using Angel One has been a great experience. Specifically, the the portfolio tracking feature makes trading so much easier."
F04107,The app's user interface is seamless. works flawlessly.
F07595,I've been waiting for days to get a reply on my ticket. My problem with slow loading times is still unresolved after a week.
F06376,"Terrible user interface, very hard to navigate."
F03515,Excellent platform for trading.
F01828,"Using Angel One has been a great experience. Specifically, the gtt orders is a game-changer for me."
F07713,Fix the chart glitches immediately!
F00963,Order placement is fantastic.
F01399,Love the new update! So much better.
F00913,Great app! Very fast.
F07956,Fix the high latency immediately!
F08328,Customer support is unresponsive and unhelpful. My problem with order execution delays is still unresolved after a week.
F08660,The UI is not intuitive at all. It's hard to find basic functions and the constant slow loading times makes it even worse.
F00500,The overall performance is fantastic.
F04536,The portfolio tracking feature is fantastic.
F04400,"Finally, a trading app with a clean and fast interface. Highly recommended!"
F01137,The watchlist feature is fantastic.
F05582,I'm constantly facing notification bugs. It's extremely frustrating.
F08727,The latest update is full of bugs. The high latency is making the app unusable.
F04918,"Using Angel One has been a great experience. Specifically, the the app's user interface has really improved my experience."
F03782,Love the new update! So much better.
F03783,The watchlist feature is incredibly smooth. is exactly what I was looking for.
F00475,Love the new update! So much better.
F00641,Love the new update! So much better.
F05110,"Terrible user interface, very hard to navigate."
F07325,The UI is not intuitive at all. It's hard to find basic functions and the constant slow loading times makes it even worse.
F04123,"Using Angel One has been a great experience. Specifically, the gtt orders works flawlessly."
F00182,Love the new update! So much better.
F05269,I'm constantly facing slow loading times. The app is completely unreliable.
F00213,Love the new update! So much better.
F01795,Excellent platform for trading.
F04593,Great app! Very incredibly smooth.
F09710,Fix the incorrect data display immediately!
F06408,Fix the slow loading times immediately!
F05369,Very disappointed with the performance. The app is completely unreliable. because of frequent crashes.
F01046,"I'm really impressed with how reliable the the charting tools is. Keep up the great work, Angel One!"
F02753,"I'm really impressed with how excellent the the ipo application process is. Keep up the great work, Angel One!"
F01682,The stock screener is fantastic.
F04455,Great app! Very excellent.
F09466,Fix the chart glitches immediately!
F08416,Customer support is unresponsive and unhelpful. My problem with frequent crashes is still unresolved after a week.
F00345,"I'm really impressed with how user-friendly the the charting tools is. Keep up the great work, Angel One!"
F03377,The portfolio tracking feature is fantastic.
F03810,Great app! Very reliable.
F01349,Love the new update! So much better.
F01461,"I'm really impressed with how very responsive the gtt orders is. Keep up the great work, Angel One!"
F00903,The watchlist feature is fantastic.
F09484,The UI is not intuitive at all. It's hard to find basic functions and the constant incorrect data display makes it even worse.
F02491,The app's user interface is intuitive. is exactly what I was looking for.
F07843,"Terrible user interface, very hard to navigate."
F02029,Excellent platform for trading.
F03488,"Finally, a trading app with a clean and very responsive interface. Highly recommended!"
F09467,The UI is not intuitive at all. It's hard to find basic functions and the constant chart glitches makes it even worse.
F01894,Love the new update! So much better.
F09974,Very disappointed with the performance. This makes trading very difficult. because of order execution delays.
F04831,Excellent platform for trading.
F07770,I've been waiting for days to get a reply on my ticket. My problem with high latency is still unresolved after a week.
F06118,I've been waiting for days to get a reply on my ticket. My problem with login problems is still unresolved after a week.
F08332,It's impossible to get a human on the line for support. My problem with fund withdrawal issues is still unresolved after a week.
F08982,The app has slow loading times.
F05602,Fix the order execution delays immediately!
F01380,Great app! Very excellent.
F01821,The app's user interface is incredibly smooth. makes trading so much easier.
F05953,"Terrible user interface, very hard to navigate."
F06618,"Terrible user interface, very hard to navigate."
F06129,The app has high latency.
F08599,The support team could not resolve my issue after multiple calls. My problem with slow loading times is still unresolved after a week.
F00107,Great app! Very fast.
F03290,"Using Angel One has been a great experience. Specifically, the the overall performance works flawlessly."
F07263,The app has login problems.
F05143,"Terrible user interface, very hard to navigate."
F02906,Excellent platform for trading.
F05436,I'm constantly facing login problems. It's extremely frustrating.
F00320,Great app! Very top-notch.
F04451,"Finally, a trading app with a clean and user-friendly interface. Highly recommended!"
F06391,The latest update is full of bugs. The chart glitches is making the app unusable.
F06367,"Terrible user interface, very hard to navigate."
F05187,Very disappointed with the performance. It needs an urgent fix. because of login problems.
F07579,The latest update is full of bugs. The fund withdrawal issues is making the app unusable.
F08288,The app has notification bugs.
F03744,The charting tools is reliable. is exactly what I was looking for.
F05772,The UI is not intuitive at all. It's hard to find basic functions and the constant fund withdrawal issues makes it even worse.
F05040,The latest update is full of bugs. The fund withdrawal issues is making the app unusable.
F09641,The app has a confusing UI.
F05609,It's impossible to get a human on the line for support. My problem with slow loading times is still unresolved after a week.
F02276,"Using Angel One has been a great experience. Specifically, the the app's user interface makes trading so much easier."
F09011,Customer support is unresponsive and unhelpful. My problem with fund withdrawal issues is still unresolved after a week.
F07237,The UI is not intuitive at all. It's hard to find basic functions and the constant fund withdrawal issues makes it even worse.
F06812,The app has slow loading times.
F09591,The latest update is full of bugs. The slow loading times is making the app unusable.
F03928,Love the new update! So much better.
F03778,The IPO application process is fantastic.
F03911,The website's layout is incredibly smooth. makes trading so much easier.
F09896,"Terrible user interface, very hard to navigate."
F08026,Very disappointed with the performance. It needs an urgent fix. because of fund withdrawal issues.
F01263,The watchlist feature is user-friendly. works flawlessly.
F06467,I've been waiting for days to get a reply on my ticket. My problem with a confusing UI is still unresolved after a week.
F03212,"Using Angel One has been a great experience. Specifically, the the portfolio tracking feature is exactly what I was looking for."
F09992,The latest update is full of bugs. The incorrect data display is making the app unusable.
F03219,The overall performance is fantastic.
F00422,Excellent platform for trading.
F01960,The charting tools is top-notch. works flawlessly.
F03922,GTT orders is fantastic.
F02152,Great app! Very reliable.
F06266,Very disappointed with the performance. I'm considering switching to another broker. because of incorrect data display.
F01541,"Using Angel One has been a great experience. Specifically, the gtt orders is a game-changer for me."
F00409,"I'm really impressed with how excellent the the overall performance is. Keep up the great work, Angel One!"
F09283,"Terrible user interface, very hard to navigate."
F05924,The app has order execution delays.
F01041,Order placement is fantastic.
F02748,The overall performance is top-notch. is a game-changer for me.
F01788,Great app! Very intuitive.
F01923,Great app! Very intuitive.
F05242,The latest update is full of bugs. The a confusing ui is making the app unusable.
F07833,The UI is not intuitive at all. It's hard to find basic functions and the constant login problems makes it even worse.
F04270,The app's user interface is user-friendly. is a game-changer for me.
F04259,Excellent platform for trading.
F01515,"Using Angel One has been a great experience. Specifically, the the ipo application process has really improved my experience."
F07743,Very disappointed with the performance. I'm considering switching to another broker. because of incorrect data display.
F09659,The latest update is full of bugs. The high latency is making the app unusable.
F05549,Very disappointed with the performance. It needs an urgent fix. because of slow loading times.
F02447,Great app! Very user-friendly.
F04824,The app's user interface is fantastic.
F00831,Love the new update! So much better.
F03208,"Finally, a trading app with a clean and very responsive interface. Highly recommended!"
F01953,"I'm really impressed with how intuitive the gtt orders is. Keep up the great work, Angel One!"
F07200,Very disappointed with the performance. It needs an urgent fix. because of incorrect data display.
F08810,Very disappointed with the performance. This makes trading very difficult. because of a confusing UI.
F09718,The latest update is full of bugs. The login problems is making the app unusable.
F02531,"I'm really impressed with how top-notch the the website's layout is. Keep up the great work, Angel One!"
F00169,The charting tools is top-notch. has really improved my experience.
F02015,"I'm really impressed with how reliable the order placement is. Keep up the great work, Angel One!"
F04714,Love the new update! So much better.
F02244,"Using Angel One has been a great experience. Specifically, the order placement works flawlessly."
F06537,The latest update is full of bugs. The high latency is making the app unusable.
F02887,Excellent platform for trading.
F01932,Great app! Very fast.
F06215,The UI is not intuitive at all. It's hard to find basic functions and the constant slow loading times makes it even worse.
F07476,It's impossible to get a human on the line for support. My problem with notification bugs is still unresolved after a week.
F06111,"Terrible user interface, very hard to navigate."
F07756,The app has fund withdrawal issues.
F06480,Fix the login problems immediately!
F06826,The UI is not intuitive at all. It's hard to find basic functions and the constant chart glitches makes it even worse.
F09556,The app has incorrect data display.
F00360,"Using Angel One has been a great experience. Specifically, the the portfolio tracking feature is a game-changer for me."
F08216,The UI is not intuitive at all. It's hard to find basic functions and the constant fund withdrawal issues makes it even worse.
F07346,Very disappointed with the performance. The app is completely unreliable. because of fund withdrawal issues.
F02760,"I'm really impressed with how fast the the stock screener is. Keep up the great work, Angel One!"
F06112,Very disappointed with the performance. I'm considering switching to another broker. because of notification bugs.
F00540,The IPO application process is top-notch. is exactly what I was looking for.
F09680,I've been waiting for days to get a reply on my ticket. My problem with chart glitches is still unresolved after a week.
F05536,Very disappointed with the performance. I'm considering switching to another broker. because of order execution delays.
F09044,The UI is not intuitive at all. It's hard to find basic functions and the constant notification bugs makes it even worse.
F04326,The app's user interface is seamless. is exactly what I was looking for.
F06628,The UI is not intuitive at all. It's hard to find basic functions and the constant notification bugs makes it even worse.
F03703,"Using Angel One has been a great experience. Specifically, the the ipo application process makes trading so much easier."
F05450,"Terrible user interface, very hard to navigate."
F09901,The latest update is full of bugs. The slow loading times is making the app unusable.
F07008,The latest update is full of bugs. The high latency is making the app unusable.
F00624,"Finally, a trading app with a clean and incredibly smooth interface. Highly recommended!"
F00644,"Using Angel One has been a great experience. Specifically, the the charting tools is exactly what I was looking for."
F03210,The overall performance is fantastic.
F08785,The support team could not resolve my issue after multiple calls. My problem with incorrect data display is still unresolved after a week.
F02086,The overall performance is fantastic.
F03590,The website's layout is fast. is exactly what I was looking for.
F08188,The app has slow loading times.
F08779,I'm constantly facing slow loading times. I lost a trading opportunity.
F03086,Love the new update! So much better.
F06179,I'm constantly facing high latency. The app is completely unreliable.
F07648,The latest update is full of bugs. The a confusing ui is making the app unusable.
F03520,"Using Angel One has been a great experience. Specifically, the order placement makes trading so much easier."
F09722,I'm constantly facing slow loading times. The app is completely unreliable.
F02117,Excellent platform for trading.
F00958,"Using Angel One has been a great experience. Specifically, the the app's user interface works flawlessly."
F05663,Very disappointed with the performance. It's extremely frustrating. because of a confusing UI.
F00280,Love the new update! So much better.
F09064,The UI is not intuitive at all. It's hard to find basic functions and the constant high latency makes it even worse.
F03691,"Finally, a trading app with a clean and seamless interface. Highly recommended!"
F00308,The overall performance is seamless. has really improved my experience.
F04998,Great app! Very very responsive.
F01618,The portfolio tracking feature is fantastic.
F06668,Very disappointed with the performance. I'm considering switching to another broker. because of a confusing UI.
F03884,The stock screener is reliable. works flawlessly.
F02372,"I'm really impressed with how very responsive the the portfolio tracking feature is. Keep up the great work, Angel One!"
F06154,Very disappointed with the performance. I lost a trading opportunity. because of notification bugs.
F08049,The UI is not intuitive at all. It's hard to find basic functions and the constant order execution delays makes it even worse.
F05848,"Terrible user interface, very hard to navigate."
F06713,"Terrible user interface, very hard to navigate."
F02327,"Finally, a trading app with a clean and excellent interface. Highly recommended!"
F09934,The app has chart glitches.
F08084,I've been waiting for days to get a reply on my ticket. My problem with high latency is still unresolved after a week.
F03331,Love the new update! So much better.
F01258,The stock screener is very responsive. is exactly what I was looking for.
F04502,Excellent platform for trading.
F02174,Great app! Very incredibly smooth.
F04898,"Using Angel One has been a great experience. Specifically, the order placement makes trading so much easier."
F08110,Fix the notification bugs immediately!
F07828,"Terrible user interface, very hard to navigate."
F01113,Love the new update! So much better.
F01157,"Finally, a trading app with a clean and reliable interface. Highly recommended!"
F04964,Love the new update! So much better.
F08104,The app has a confusing UI.
F02004,Love the new update! So much better.
F02808,"Using Angel One has been a great experience. Specifically, the the stock screener has really improved my experience."
F03570,"I'm really impressed with how very responsive the the overall performance is. Keep up the great work, Angel One!"
F07324,The UI is not intuitive at all. It's hard to find basic functions and the constant order execution delays makes it even worse.
F04667,The stock screener is excellent. works flawlessly.
F01639,Love the new update! So much better.
F09838,The latest update is full of bugs. The a confusing ui is making the app unusable.
F02595,Love the new update! So much better.
F08500,I've been waiting for days to get a reply on my ticket. My problem with chart glitches is still unresolved after a week.
F08695,I'm constantly facing high latency. This makes trading very difficult.
F03886,Great app! Very very responsive.
F00399,Great app! Very fast.
F09671,Very disappointed with the performance. It needs an urgent fix. because of order execution delays.
F02341,Great app! Very intuitive.
F04852,GTT orders is seamless. has really improved my experience.
F03660,The watchlist feature is top-notch. has really improved my experience.
F07469,The UI is not intuitive at all. It's hard to find basic functions and the constant fund withdrawal issues makes it even worse.
F00404,"Using Angel One has been a great experience. Specifically, the the ipo application process makes trading so much easier."
F02125,"Finally, a trading app with a clean and fast interface. Highly recommended!"
F09217,It's impossible to get a human on the line for support. My problem with order execution delays is still unresolved after a week.
F01197,The app's user interface is fantastic.
F02720,"Using Angel One has been a great experience. Specifically, the the stock screener is a game-changer for me."
F05879,Fix the a confusing UI immediately!
F05680,The app has slow loading times.
F09657,The latest update is full of bugs. The incorrect data display is making the app unusable.
F06727,The support team could not resolve my issue after multiple calls. My problem with incorrect data display is still unresolved after a week.
F04869,"Using Angel One has been a great experience. Specifically, the the charting tools is exactly what I was looking for."
F09030,I'm constantly facing login problems. I'm considering switching to another broker.
F07412,The support team could not resolve my issue after multiple calls. My problem with fund withdrawal issues is still unresolved after a week.
F08155,Fix the a confusing UI immediately!
F01326,"I'm really impressed with how incredibly smooth the the portfolio tracking feature is. Keep up the great work, Angel One!"
F04235,"Using Angel One has been a great experience. Specifically, the the website's layout is a game-changer for me."
F00768,"I'm really impressed with how excellent the the overall performance is. Keep up the great work, Angel One!"
F00148,"I'm really impressed with how reliable the the stock screener is. Keep up the great work, Angel One!"
F07304,Very disappointed with the performance. I lost a trading opportunity. because of notification bugs.
F07758,The app has login problems.
F02364,The website's layout is very responsive. is exactly what I was looking for.
F04505,"Finally, a trading app with a clean and user-friendly interface. Highly recommended!"
F05308,Fix the incorrect data display immediately!
F06700,The UI is not intuitive at all. It's hard to find basic functions and the constant fund withdrawal issues makes it even worse.
F03202,The overall performance is fantastic.
F01267,The watchlist feature is fast. works flawlessly.
F01274,Order placement is incredibly smooth. makes trading so much easier.
F07203,The latest update is full of bugs. The frequent crashes is making the app unusable.
F08504,The app has slow loading times.
F06335,The UI is not intuitive at all. It's hard to find basic functions and the constant frequent crashes makes it even worse.
F07730,"Terrible user interface, very hard to navigate."
F05841,It's impossible to get a human on the line for support. My problem with fund withdrawal issues is still unresolved after a week.
F01629,"Finally, a trading app with a clean and user-friendly interface. Highly recommended!"
F00469,Excellent platform for trading.
F00560,Excellent platform for trading.
F06649,The app has slow loading times.
F09486,"Terrible user interface, very hard to navigate."
F02557,Love the new update! So much better.
F05567,Fix the login problems immediately!
F01159,"Using Angel One has been a great experience. Specifically, the the app's user interface is exactly what I was looking for."
F02919,Excellent platform for trading.
F01272,Excellent platform for trading.
F07872,The UI is not intuitive at all. It's hard to find basic functions and the constant incorrect data display makes it even worse.
F06090,The latest update is full of bugs. The incorrect data display is making the app unusable.
F02094,"Finally, a trading app with a clean and seamless interface. Highly recommended!"
F03641,The overall performance is fantastic.
F09519,Fix the frequent crashes immediately!
F04756,Excellent platform for trading.
F00001,Great app! Very excellent.
F08477,I've been waiting for days to get a reply on my ticket. My problem with fund withdrawal issues is still unresolved after a week.
F01656,"I'm really impressed with how excellent the order placement is. Keep up the great work, Angel One!"
F08920,It's impossible to get a human on the line for support. My problem with login problems is still unresolved after a week.
F03416,Great app! Very intuitive.
F00876,Excellent platform for trading.
